IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp,treatment,edge_changed,result_source
IXUWEE,0,ok,0.1269,85,1,,[Pt+2]1(Oc2c([H])c([H])c3c(oc(=O)c([H])c3C([H])([H])[H])c2[H])(<-n2c(-c3n->1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c3[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])Oc1c([H])c([H])c2c(oc(=O)c([H])c2C([H])([H])[H])c1[H],ligand_only,0,baseline_reused
IXUZAC,0,ok,0.1755,78,1,,[Ru+2]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])(OC(C([H])(n3n->1c(C([H])([H])[H])c([H])c3C([H])([H])[H])n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])=O)(OC(C([H])([H])[H])=O)<-O([H])[H],ligand_only,0,baseline_reused
IXUZEG,0,ok,0.1584,84,1,,[Ru+2]123(<-P(c4c([H])c([H])c([H])c([H])c4[H])(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c([H])c([H])c4[H])(OC(C([H])(n4n->1c(C([H])([H])[H])c([H])c4C([H])([H])[H])n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])=O)OC(=O)C(=O->3)c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
IYACUG,0,ok,0.0685,60,1,,[Ni+2]12(<-P(C(c3c1c(C(P->2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])O[H],ligand_only,0,baseline_reused
IYADAN,0,ok,0.0692,60,1,,[Pd+2]12(<-P(C(c3c1c(C(P->2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])O[H],ligand_only,0,baseline_reused
IYAHUN,0,ok,0.0872,56,1,,[Pt+2]1(Cl)(Cl)<-n2c([H])c([H])c([H])c([H])c2C2([H])C([H])(C(c3c([H])c([H])c([H])c([H])c3[H])=O)C3([H])C(C([H])([H])[H])=C(C([H])([H])[H])C2([H])P->13c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
IYAKIC,0,ok,0.0880,85,1,,[Rh+]12(<-P(C1([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])<-P(C(B(C(P->2(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H],ligand_only,0,baseline_reused
IYALEA,0,ok,0.1147,66,1,,[Cu+]1(N(C(=NC(=N->1c1c(F)c(F)c(F)c(F)c1F)C(F)(F)F)C(F)(F)F)c1c(F)c(F)c(F)c(F)c1F)(<-C=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IYAMAX,0,ok,0.0972,78,1,,FC(F)(C(N([Ag+](<-C=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=Nc1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)F)=Nc1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)F,ligand_only,0,baseline_reused
IYAMUR,0,ok,0.0588,59,1,,[Fe+2]12(Cl)(<-P(C(C(P->1(C(O[H])([H])[H])C(O[H])([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])C(O[H])([H])[H])(Cl)<-P(C(C(P->2(C(O[H])([H])[H])C(O[H])([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])C(O[H])([H])[H],ligand_only,0,baseline_reused
IYATEJ,0,ok,0.0732,47,1,,[Zn+2](Cl)(<-n1nc(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)sc1N([H])[H])(Cl)<-n1nc(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)sc1N([H])[H],ligand_only,0,baseline_reused
IYATIN,0,ok,0.0744,51,1,,[Zn+2](Cl)(<-n1c(N([H])[H])sc(C(c2c([H])c([H])c([N+]([O-])=O)c([H])c2[H])([H])[H])n1)(Cl)<-n1c(N([H])[H])sc(C(c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])([H])[H])n1,ligand_only,0,baseline_reused
IYAZIT,0,ok,0.0847,66,1,,c12c(c(Cl)c(Cl)c(Cl)c1Cl)OC([H])(c1c([H])c([H])c([H])c([H])c1[H])OP(C([H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])O2,ligand_only,0,baseline_reused
IYAZOZ,0,ok,0.0902,63,1,,c12c(c(Cl)c(Cl)c(Cl)c1Cl)OC([H])(c1c([H])c([H])c([H])c([H])c1[H])OP(C1(C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])C(C([H])([H])[H])=C1C([H])([H])[H])(->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])O2,ligand_only,0,baseline_reused
IYEGEZ,0,ok,0.0467,50,1,,Br[Ni+2]12<-P(Oc3c1c(C(=N->2C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[H])c([H])c([H])c3[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IYENAD,1,ok,0.0917,67,1,,C1([H])([H])C([H])([H])N2(C([H])([H])[H])->[Y+3]345678<-N1(C([H])([H])c1c([H])c([H])c([H])c(n->31)C(=O)O4)C([H])([H])C([H])([H])N->5(C([H])([H])[H])C([H])([H])C([H])([H])N->6(C([H])([H])C2([H])[H])C([H])([H])c1c([H])c([H])c([H])c(n->71)C(=O)O8,ligand_only,0,baseline_reused
IYEWOZ,0,ok,0.0619,58,1,,[Re+](Br)(<-n1n(-c2c([H])c(C([H])([H])[H])c([H])c([H])c2N([H])c2c(-n3nc(C([H])([H])[H])c([H])c3[H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IYEWUF,0,ok,0.0765,70,1,,[Re+](Br)(<-n1n(-c2c([H])c(C([H])([H])[H])c([H])c([H])c2N([H])c2c(-n3nc(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IYEXAM,1,ok,0.0868,57,1,,[Re+]12(<-n3n(-c4c([H])c(C([H])([H])[H])c([H])c([H])c4N->1([H])c1c(-n4n->2c(C([H])([H])[H])c([H])c4[H])c([H])c(C([H])([H])[H])c([H])c1[H])c([H])c([H])c3C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IYEXIU,0,ok,0.0907,56,1,,[Re+]12(<-n3n(-c4c([H])c(C([H])([H])[H])c([H])c([H])c4N1c1c(-n4n->2c(C([H])([H])[H])c([H])c4[H])c([H])c(C([H])([H])[H])c([H])c1[H])c([H])c([H])c3C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IYEXIV,-1,ok,0.0440,25,1,,[Ir+3](Br)(Br)(Br)(Br)(<-S(C([H])([H])[H])(C([H])([H])[H])=O)<-S(C([H])([H])[H])(C([H])([H])[H])=O,ligand_only,0,baseline_reused
IYEXUG,1,ok,0.0766,72,1,,[Re+]1(<-n2n(-c3c([H])c(C([H])([H])[H])c([H])c([H])c3N(c3c(-n4n->1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])[H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IYEYAN,1,ok,0.1175,69,1,,[Pd+2]12(Br)<-S(C(C(N3C->1N(c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])C([H])=C3[H])([H])[H])([H])[H])C(C(N1C->2N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C1[H])([H])[H])([H])[H],ligand_only,0,baseline_reused
IYEYIV,0,ok,0.0904,58,1,,[Pd+2]1(Br)(Br)<-C2N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(Cl)=C(Cl)N2C([H])([H])C(SC(C(N2C->1N(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C(Cl)=C2Cl)([H])[H])([H])[H])([H])[H],ligand_only,0,baseline_reused
IYEZIW,1,ok,0.0950,72,1,,c1([H])c([H])c([H])c([H])c2C([H])([H])N3C4->[Rh+]567(<-C8([H])=C->5([H])C([H])([H])C([H])([H])C->6([H])=C->7([H])C([H])([H])C8([H])[H])(<-n12)<-n1c(C([H])([H])N4C2(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])C([H])([H])C2([H])[H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
IYINEJ,0,ok,0.0380,35,1,,[Pt+2](I)(I)(<-N([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])<-N([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],ligand_only,0,baseline_reused
IYININ,0,ok,0.0309,29,1,,[Pt+2](I)(I)(<-N([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])<-N([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IYINIO,0,ok,0.0900,63,1,,[Au+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c2c(c(=O)oc1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2[H],ligand_only,0,baseline_reused
IYINUZ,0,ok,0.0266,23,1,,[Pt+2](I)(<-N([H])(C([H])([H])[H])C([H])([H])[H])(I)<-N([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IYIPAH,0,ok,0.0307,29,1,,[Pt+2](I)(I)(<-N([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])<-N([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],ligand_only,0,baseline_reused
IYIPEL,0,ok,0.0354,35,1,,[Pt+2](I)(I)(<-N([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])<-N([H])(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])([H])[H],ligand_only,0,baseline_reused
IYIPOV,0,ok,0.0214,17,1,,[Pt+2](I)(I)(<-N([H])([H])C([H])([H])[H])<-N([H])([H])C([H])([H])[H],ligand_only,0,baseline_reused
IYOKAI,1,ok,0.2277,67,1,,[Ru+2]123(<-n4c([H])c([H])c([H])c([H])c4-c4n->1c(-c1n->2c([H])c([H])c([H])c1[H])c([H])c([H])c4[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->3c([H])c([H])c([H])c1[H])C#Cc1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],ligand_only,0,baseline_reused
IYOMAK,0,ok,0.0799,58,1,,I[Ni+2]1(<-n2c([H])c([H])c(C([H])([H])[H])c([H])c2-c2n->1c([H])c([H])c(C([H])([H])[H])c2[H])c1c([H])c([H])c([H])c([H])c1-c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],ligand_only,0,baseline_reused
IYOVUN,-1,ok,0.1109,47,1,,[Pd+2](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(C(F)(F)F)(C(F)(F)F)C(F)(F)F,ligand_only,0,baseline_reused
IYOXID,1,ok,0.1255,82,1,,[Cu+]1(<-S=c2n(N->1([H])[H])c(=O)c([H])nn2[H])(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
IYUBAF,0,ok,0.0896,68,1,,[Ni+2]12(Cl)(Cl)<-n3c(-c4n->1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c4[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3-c1n->2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H],ligand_only,0,baseline_reused
IYUDEM,0,ok,0.0374,19,1,,[Pt+4]1(Cl)(Cl)(Cl)(Cl)<-n2c([H])sc([H])c2-c2n->1c([H])sc2[H],ligand_only,0,baseline_reused
IYUDIP,0,ok,0.4861,49,1,,[Ti+4]12345678(S[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(S[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C9([H])=C->1([H])C2([H])C->3([H])=C->49[H])<-C1([H])=C->5([H])C6([H])C->7([H])=C->81[H],ligand_only,0,baseline_reused
IYUDIQ,0,ok,0.0458,27,1,,[Pt+4]1(Cl)(Cl)(Cl)(Cl)<-n2c([H])c([H])c([H])c([H])c2N([H])c2n->1c([H])c([H])c([H])c2[H],ligand_only,0,baseline_reused
IYUDOV,0,ok,0.5233,67,1,,[Ti+4]12345678(S[Si](C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(S[Si](C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C9([H])=C->1([H])C->2([H])=C->3([H])C49[H])<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H],ligand_only,0,baseline_reused
IYUDUB,0,ok,0.1742,81,1,,[Ni+2]1(S[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(S[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-P(C(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
IYUFOZ,0,ok,0.0759,70,1,,[Co+]12(<-P(C(c3n1c(C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c3[H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-N#N,ligand_only,0,baseline_reused
IYUGAM,0,ok,0.0746,52,1,,[Au+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])n1c(=O)n(C([H])([H])[H])c(=O)n(C([H])([H])[H])c1=O,ligand_only,0,baseline_reused
IYUGOY,0,ok,0.0849,63,1,,[Pt+2](<-P(C(C(F)(F)F)(F)F)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)(<-P(C(C(F)(F)F)(F)F)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])Cl,ligand_only,0,baseline_reused
IYUGUE,0,ok,0.1180,55,1,,[Pt+2](<-P(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)c1c([H])c([H])c([H])c([H])c1[H])(Cl)(<-P(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)c1c([H])c([H])c([H])c([H])c1[H])Cl,ligand_only,0,baseline_reused
IYUJET,0,ok,0.1428,77,1,,[Pd+2](Cl)(<-n1c2c([H])c([H])c([H])c([H])c2n2c3c([H])c([H])c([H])c([H])c3n(-c3nc(C([H])([H])[H])c([H])c([H])c3[H])c12)(Cl)<-n1c2c([H])c([H])c([H])c([H])c2n2c3c([H])c([H])c([H])c([H])c3n(-c3nc(C([H])([H])[H])c([H])c([H])c3[H])c12,ligand_only,0,baseline_reused
IYUPIC,1,ok,0.0834,65,1,,[Ir+3]12(Cl)<-P(C(=C(N1C(=C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])[H])[H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IYURUP,0,ok,0.1244,73,1,,[Mo]1(<-P(C2=C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])SC(=C1SC(C([H])([H])[H])=C(C([H])([H])[H])S1)S2)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IYUSOM,0,ok,0.0769,43,1,,[Zn+2]12(Cl)(Cl)<-n3c([H])c([H])c([H])c([H])c3-c3n->1c(-c1n->2c2c([H])c4c([H])c([H])c([H])c([H])c4nc2c([H])c1[H])c([H])c([H])c3[H],ligand_only,0,baseline_reused
IYUTAX,1,ok,0.0471,37,1,,[Pd+2]12(<-O([H])[H])<-N(C(c3c1c(C(N->2(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])([H])[H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IYUWAA,0,ok,0.0682,49,1,,[Zn+2](Cl)(Cl)(<-O([H])[H])<-n1c([H])c([H])c([H])c([H])c1C(N([H])C(=O)c1nc(C(=O)N([H])C([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H])([H])[H],ligand_only,0,baseline_reused
IZACAO,0,ok,0.1144,83,1,,[Pd+2](<-N(c1c(C(C([H])([H])[H])([H])C([H])([H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c([H])o1)(Cl)(<-N(c1c(C(C([H])([H])[H])([H])C([H])([H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c([H])o1)Cl,ligand_only,0,baseline_reused
IZACER,1,ok,0.0741,46,1,,[Ag+]12(<-n3c([H])c([H])c([H])c([H])c3-c3n->1c(-c1n->2c([H])c([H])c([H])c1[H])c([H])c(-c1c([H])c([H])c([H])c([H])c1[H])c3[H])<-N#CC([H])([H])[H],ligand_only,0,baseline_reused
IZACES,0,ok,0.1166,83,1,,C([H])(c1c([H])c([H])c([H])s1)=N(c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])->[Pd+2](Cl)(Cl)<-N(=C([H])c1c([H])c([H])c([H])s1)c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IZADUI,1,ok,0.0581,38,1,,[Re+]1(<-n2c([H])c([H])c([H])c([H])c2[H])(<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IZAFIY,0,ok,0.0562,35,1,,Cl[Zn+2](Cl)(<-n1nc([H])c2c([H])c([H])c([H])c([H])c2c1[H])<-n1nc([H])c2c([H])c([H])c([H])c([H])c2c1[H],ligand_only,0,baseline_reused
IZAGEW,-1,ok,0.0147,15,1,,[Cu+](Cl)(Cl)<-C(C(O[H])([H])[H])#CC([H])([H])O[H],ligand_only,0,baseline_reused
IZASEH,1,ok,0.1215,82,1,,[Co+3]123(<-N(=C(c4c([H])c([H])c([H])c([H])c4[H])c4c(c([H])c([H])c([H])c4[H])O1)C(C([H])([H])[H])([H])C([H])([H])N->2=C(c1c([H])c([H])c([H])c([H])c1[H])c1c(c([H])c([H])c([H])c1[H])O3)(<-n1c([H])n(C([H])([H])[H])c([H])c1[H])<-n1c([H])n(C([H])([H])[H])c([H])c1[H],ligand_only,0,baseline_reused
IZAYAK,0,ok,0.0966,60,1,,[Pt+2]1(Cl)(Cl)<-P(OC(P->12C1(C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])C2(C([H])([H])[H])O3)O1)([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],ligand_only,0,baseline_reused
IZAYEO,0,ok,0.0675,58,1,,[Pt+2]1(Cl)(Cl)<-P(OC(P->12C1(C([H])([H])[H])C([H])([H])C3(C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])C2(C([H])([H])[H])O3)O1)([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IZEVIT,0,ok,0.3240,57,1,,c1([H])c([H])c([H])c2C(=C3C([H])=C([H])C([H])=N3->[Zn+2]3(n12)<-N1=C([H])C([H])=C([H])C1=C(c1c([H])c([H])c([H])n13)c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,ligand_only,0,baseline_reused
IZEXOC,0,ok,0.1414,59,1,,[Ni+2]123<-N(=C([H])c4c(c([N+](=O)[O-])c([H])c(Br)c4[H])O1)C([H])(c1c([H])c([H])c([H])c([H])c1[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])N->2=C([H])c1c([H])c(Br)c([H])c([N+](=O)[O-])c1O3,ligand_only,0,baseline_reused
IZEXUI,0,ok,0.1395,61,1,,[Ni+2]123<-N(=C(C([H])([H])[H])c4c(c([H])c([H])c([H])c4[H])O1)C([H])(c1c([H])c([H])c([H])c([H])c1[H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])N->2=C(C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])O3,ligand_only,0,baseline_reused
IZIBIC,1,ok,0.0869,44,1,,[Ru+2]12345(Cl)(<-N#CC([H])([H])[H])(<-c6(C([H])([H])[H])c->1(C([H])([H])[H])c->2(C([H])([H])[H])c->3(C([H])([H])[H])c->4(C([H])([H])[H])c->56C([H])([H])[H])<-N#CC([H])([H])[H],ligand_only,0,baseline_reused
IZICOK,0,ok,0.0401,33,1,,[Zn+2](Cl)(<-S=C1N([H])C([H])([H])C([H])([H])C([H])([H])N1[H])(Cl)<-S=C1N([H])C([H])([H])C([H])([H])C([H])([H])N1[H],ligand_only,0,baseline_reused
IZICUQ,0,ok,0.0577,43,1,,[Zn+2](<-S=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])(Cl)(Cl)<-S=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IZIDEA,0,ok,0.1006,81,1,,[Hg+2](C(c1nc(C([H])([H])[H])c([H])c([H])c1[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(c1nc(C([H])([H])[H])c([H])c([H])c1[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IZIFIH,0,ok,0.1047,82,1,,[Zn+2]12(Br)SC(=Nc3c([H])c([H])c([H])c([H])c3[H])C(n3n->1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(n1n->2c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H],ligand_only,0,baseline_reused
IZIFOM,1,ok,0.1181,76,1,,[Ru+2]12(<-P(C([H])([H])c3n->1c(C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(O[H])(<-[C-]#[O+])<-[C-]#[O+],ligand_only,0,baseline_reused
IZIFON,0,ok,0.1086,83,1,,[Zn+2]12(SC(=Nc3c([H])c([H])c([H])c([H])c3[H])C(n3n->1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(n1n->2c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])C#N,ligand_only,0,baseline_reused
IZITES,0,ok,0.2276,79,1,,c1(C23C([H])([H])C4([H])C([H])([H])C([H])(C2([H])[H])C([H])([H])C([H])(C3([H])[H])C4([H])[H])nn2c(n1)-c1c([H])c([H])c([H])c3n1->[Pt+2]2(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])n1c-3nnn1,ligand_only,0,baseline_reused
IZIXAR,0,ok,0.0535,35,1,,[Ni+2]12(Cl)<-N([H])(c3c([H])c([H])c([H])c([H])c3N1c1c([H])c([H])c([H])c([H])c1N->2([H])C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IZIXEV,0,ok,0.0638,47,1,,[Ni+2]12(Cl)<-N([H])(c3c([H])c([H])c([H])c([H])c3N1c1c([H])c([H])c([H])c([H])c1N->2([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],ligand_only,0,baseline_reused
IZIXIZ,0,ok,0.1345,69,1,,[Ni+2]12(<-N(c3c([H])c([H])c([H])c([H])c3N1c1c(C([H])([H])[H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H])N(c1c(N->2(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H],ligand_only,0,baseline_reused
